expt_id_PCR,expt_date_PCR,expt_user_PCR,expt_version_PCR,expt_assay,expt_notes_PCR,expt_summary_PCR,expt_rxns_PCR,pcr_primers,pcr_primersource,pcr_targetpanel,pcr_template_vol,pcr_enzyme,pcr_product_ngul,expt_id_seqlib,expt_date_seqlib,expt_user_seqlib,expt_sub-type,expt_version_seqlib,expt_notes_seqlib,expt_summary_seqlib,expt_rxns_seqlib,pcr_product_targetmass_per_sample_ng,pcr_product_maxvol_ul,library_dnaconc_ngul,seq_platform,flowcell_targetmass_ng,flowcell_massloaded_ng,flowcell_maxvol_ul,flowcell_id,flowcell_chemistry,flowcell_status,flowcell_checkpores,flowcell_runlength_hrs,flowcell_prevusage_hrs,seqlib_identifier,barcode,pcrproductadded_vol_ul,sample_id,extraction_id,pcr_identifier,swga_identifier,sample_type
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,52.4,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_A6,barcode41,10,8018864,CW174,PCBM057_A6,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,37.6,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_B6,barcode42,10,8021482,CW175,PCBM057_B6,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,53.6,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_C6,barcode43,10,8018863,CW176,PCBM057_C6,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,40.6,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_D6,barcode44,10,8021544,CW177,PCBM057_D6,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0.92,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_E6,barcode45,10,8018865,CW178,PCBM057_E6,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,20.6,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_F6,barcode46,10,8021477,CW180,PCBM057_F6,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,15.2,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_G6,barcode47,10,8018862,CW181,PCBM057_G6,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,43.0,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_H6,barcode48,10,8018911,CW182,PCBM057_H6,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,17.8,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_A7,barcode49,10,8018868,CW183,PCBM057_A7,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,28.6,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_B7,barcode50,10,8021411,CW184,PCBM057_B7,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,25.6,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_C7,barcode51,10,8018873,CW185,PCBM057_C7,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,33.0,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_D7,barcode52,10,8018914,CW186,PCBM057_D7,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,6.38,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_E7,barcode53,10,8018872,CW187,PCBM057_E7,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,53.2,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_F7,barcode54,10,8018867,CW188,PCBM057_F7,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,40.4,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_G7,barcode55,10,1053913,CW189,PCBM057_G7,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,17.4,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_H7,barcode56,10,8018912,CW190,PCBM057_H7,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,18.1,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_A8,barcode57,10,8018866,CW191,PCBM057_A8,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,37.2,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_B8,barcode58,10,8019973,CW192,PCBM057_B8,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,33.2,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_C8,barcode59,10,1053912,CW193,PCBM057_C8,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,16.3,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_D8,barcode60,10,8019861,CW194,PCBM057_D8,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,9.4,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_E8,barcode61,10,1053914,CW195,PCBM057_E8,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,27.0,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_F8,barcode62,10,8018905,CW196,PCBM057_F8,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,4.08,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_G8,barcode63,10,2033419,CW197,PCBM057_G8,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,23.8,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_H8,barcode64,10,8021251,CW012,PCBM057_H8,,Field
PCBM057,2025-07-02,Brenda Mambwe,9,NOMADS_MVP,To perform MVP PCR on 64 samples collected during the HRP2 survey in 2024 Sample Ids DR869-DR897 and TES2023 treatment failures CW159-CW197.,HRP2/3_Batch13,96,N004,,Pf-03-9,8,KAPA HiFi ReadyMix,0.384,SLMM079,2025-07-03,Mulenga Mwenda,rapid,3,To sequence samples from PCBM057. TES 2023 treatment failures and HRP2 samples,HRP22024_Batch13,65,200,10,222,Mk1b,800,800,11,,R10.4.1,New,1610,,0,SLMM079_A9,barcode65,10,8018871,CW179,PCBM057_A9,,Field
