Raw Data 		Experiment - evIC50_3_plate5_11APRIL2026 (Run on LCS480 1.5.1.62)																			
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510														
F10	Sample 70	2	1	10	76080	36.96	3.11														
F10	Sample 70	2	1	11	81080	36.96	3.11														
F10	Sample 70	2	1	12	86090	37	3.11														
F10	Sample 70	2	1	13	91080	37	3.11														
F10	Sample 70	2	1	14	96090	37	3.1														
F10	Sample 70	2	1	15	101090	36.96	3.11														
F11	Sample 71	2	1	1	31090	36.96	3.28														
F11	Sample 71	2	1	2	36080	36.96	3.29														
F11	Sample 71	2	1	3	41080	36.96	3.28														
F11	Sample 71	2	1	4	46090	37	3.28														
F11	Sample 71	2	1	5	51080	36.96	3.27														
F11	Sample 71	2	1	6	56090	36.96	3.27														
F11	Sample 71	2	1	7	61080	37	3.27														
F11	Sample 71	2	1	8	66100	37	3.26														
F11	Sample 71	2	1	9	71100	36.96	3.27														
F11	Sample 71	2	1	10	76080	36.96	3.27														
F11	Sample 71	2	1	11	81080	36.96	3.26														
F11	Sample 71	2	1	12	86090	37	3.26														
F11	Sample 71	2	1	13	91080	37	3.26														
F11	Sample 71	2	1	14	96090	37	3.26														
F11	Sample 71	2	1	15	101090	36.96	3.25														
F12	Sample 72	2	1	1	31090	36.96	2.62														
F12	Sample 72	2	1	2	36080	36.96	2.62														
F12	Sample 72	2	1	3	41080	36.96	2.62														
F12	Sample 72	2	1	4	46090	37	2.62														
F12	Sample 72	2	1	5	51080	36.96	2.61														
F12	Sample 72	2	1	6	56090	36.96	2.62														
F12	Sample 72	2	1	7	61080	37	2.62														
F12	Sample 72	2	1	8	66100	37	2.62														
F12	Sample 72	2	1	9	71100	36.96	2.62														
F12	Sample 72	2	1	10	76080	36.96	2.62														
F12	Sample 72	2	1	11	81080	36.96	2.62														
F12	Sample 72	2	1	12	86090	37	2.62														
F12	Sample 72	2	1	13	91080	37	2.63														
F12	Sample 72	2	1	14	96090	37	2.62														
F12	Sample 72	2	1	15	101090	36.96	2.62														
G1	Sample 73	2	1	1	31090	36.96	1.45														
G1	Sample 73	2	1	2	36080	36.96	1.45														
G1	Sample 73	2	1	3	41080	36.96	1.44														
G1	Sample 73	2	1	4	46090	37	1.45														
G1	Sample 73	2	1	5	51080	36.96	1.44														
G1	Sample 73	2	1	6	56090	36.96	1.44														
G1	Sample 73	2	1	7	61080	37	1.44														
G1	Sample 73	2	1	8	66100	37	1.45														
G1	Sample 73	2	1	9	71100	36.96	1.44														
G1	Sample 73	2	1	10	76080	36.96	1.44														
G1	Sample 73	2	1	11	81080	36.96	1.43														
G1	Sample 73	2	1	12	86090	37	1.44														
G1	Sample 73	2	1	13	91080	37	1.44														
G1	Sample 73	2	1	14	96090	37	1.43														
G1	Sample 73	2	1	15	101090	36.96	1.43														
G2	Sample 74	2	1	1	31090	36.96	1.55														
G2	Sample 74	2	1	2	36080	36.96	1.54														
G2	Sample 74	2	1	3	41080	36.96	1.54														
G2	Sample 74	2	1	4	46090	37	1.55														
G2	Sample 74	2	1	5	51080	36.96	1.54														
G2	Sample 74	2	1	6	56090	36.96	1.54														
G2	Sample 74	2	1	7	61080	37	1.53														
G2	Sample 74	2	1	8	66100	37	1.54														
G2	Sample 74	2	1	9	71100	36.96	1.54														
G2	Sample 74	2	1	10	76080	36.96	1.54														
G2	Sample 74	2	1	11	81080	36.96	1.53														
G2	Sample 74	2	1	12	86090	37	1.54														
G2	Sample 74	2	1	13	91080	37	1.53														
G2	Sample 74	2	1	14	96090	37	1.54														
G2	Sample 74	2	1	15	101090	36.96	1.53														
G3	Sample 75	2	1	1	31090	36.96	1.63														
G3	Sample 75	2	1	2	36080	36.96	1.62														
G3	Sample 75	2	1	3	41080	36.96	1.62														
G3	Sample 75	2	1	4	46090	37	1.62														
G3	Sample 75	2	1	5	51080	36.96	1.61														
G3	Sample 75	2	1	6	56090	36.96	1.62														
G3	Sample 75	2	1	7	61080	37	1.61														
G3	Sample 75	2	1	8	66100	37	1.61														
G3	Sample 75	2	1	9	71100	36.96	1.61														
G3	Sample 75	2	1	10	76080	36.96	1.61														
G3	Sample 75	2	1	11	81080	36.96	1.6														
G3	Sample 75	2	1	12	86090	37	1.6														
G3	Sample 75	2	1	13	91080	37	1.6														
G3	Sample 75	2	1	14	96090	37	1.6														
G3	Sample 75	2	1	15	101090	36.96	1.6														
G4	Sample 76	2	1	1	31090	36.96	1.7														
G4	Sample 76	2	1	2	36080	36.96	1.7														
G4	Sample 76	2	1	3	41080	36.96	1.69														
G4	Sample 76	2	1	4	46090	37	1.7														
G4	Sample 76	2	1	5	51080	36.96	1.69														
G4	Sample 76	2	1	6	56090	36.96	1.69														
G4	Sample 76	2	1	7	61080	37	1.7														
G4	Sample 76	2	1	8	66100	37	1.69														
G4	Sample 76	2	1	9	71100	36.96	1.69														
G4	Sample 76	2	1	10	76080	36.96	1.7														
G4	Sample 76	2	1	11	81080	36.96	1.69														
G4	Sample 76	2	1	12	86090	37	1.69														
G4	Sample 76	2	1	13	91080	37	1.68														
G4	Sample 76	2	1	14	96090	37	1.69														
G4	Sample 76	2	1	15	101090	36.96	1.68														
G5	Sample 77	2	1	1	31090	36.96	2.96														
G5	Sample 77	2	1	2	36080	36.96	2.96														
G5	Sample 77	2	1	3	41080	36.96	2.96														
G5	Sample 77	2	1	4	46090	37	2.96														
G5	Sample 77	2	1	5	51080	36.96	2.94														
G5	Sample 77	2	1	6	56090	36.96	2.95														
G5	Sample 77	2	1	7	61080	37	2.95														
G5	Sample 77	2	1	8	66100	37	2.94														
G5	Sample 77	2	1	9	71100	36.96	2.95														
G5	Sample 77	2	1	10	76080	36.96	2.94														
G5	Sample 77	2	1	11	81080	36.96	2.94														
G5	Sample 77	2	1	12	86090	37	2.94														
G5	Sample 77	2	1	13	91080	37	2.94														
G5	Sample 77	2	1	14	96090	37	2.95														
G5	Sample 77	2	1	15	101090	36.96	2.94														
G6	Sample 78	2	1	1	31090	36.96	2.91														
G6	Sample 78	2	1	2	36080	36.96	2.9														
G6	Sample 78	2	1	3	41080	36.96	2.89														
G6	Sample 78	2	1	4	46090	37	2.9														
G6	Sample 78	2	1	5	51080	36.96	2.89														
G6	Sample 78	2	1	6	56090	36.96	2.89														
G6	Sample 78	2	1	7	61080	37	2.89														
G6	Sample 78	2	1	8	66100	37	2.88														
G6	Sample 78	2	1	9	71100	36.96	2.89														
G6	Sample 78	2	1	10	76080	36.96	2.89														
G6	Sample 78	2	1	11	81080	36.96	2.88														
G6	Sample 78	2	1	12	86090	37	2.89														
G6	Sample 78	2	1	13	91080	37	2.87														
G6	Sample 78	2	1	14	96090	37	2.89														
G6	Sample 78	2	1	15	101090	36.96	2.88														
G7	Sample 79	2	1	1	31090	36.96	2.77														
G7	Sample 79	2	1	2	36080	36.96	2.76														
G7	Sample 79	2	1	3	41080	36.96	2.76														
G7	Sample 79	2	1	4	46090	37	2.77														
G7	Sample 79	2	1	5	51080	36.96	2.75														
G7	Sample 79	2	1	6	56090	36.96	2.75														
G7	Sample 79	2	1	7	61080	37	2.75														
G7	Sample 79	2	1	8	66100	37	2.75														
G7	Sample 79	2	1	9	71100	36.96	2.75														
G7	Sample 79	2	1	10	76080	36.96	2.75														
G7	Sample 79	2	1	11	81080	36.96	2.74														
G7	Sample 79	2	1	12	86090	37	2.75														
G7	Sample 79	2	1	13	91080	37	2.74														
G7	Sample 79	2	1	14	96090	37	2.73														
G7	Sample 79	2	1	15	101090	36.96	2.74														
G8	Sample 80	2	1	1	31090	36.96	2.77														
G8	Sample 80	2	1	2	36080	36.96	2.77														
G8	Sample 80	2	1	3	41080	36.96	2.76														
G8	Sample 80	2	1	4	46090	37	2.76														
G8	Sample 80	2	1	5	51080	36.96	2.76														
G8	Sample 80	2	1	6	56090	36.96	2.77														
G8	Sample 80	2	1	7	61080	37	2.77														
G8	Sample 80	2	1	8	66100	37	2.75														
G8	Sample 80	2	1	9	71100	36.96	2.76														
G8	Sample 80	2	1	10	76080	36.96	2.76														
G8	Sample 80	2	1	11	81080	36.96	2.76														
G8	Sample 80	2	1	12	86090	37	2.76														
G8	Sample 80	2	1	13	91080	37	2.75														
G8	Sample 80	2	1	14	96090	37	2.75														
G8	Sample 80	2	1	15	101090	36.96	2.74														
G9	Sample 81	2	1	1	31090	36.96	3.08														
G9	Sample 81	2	1	2	36080	36.96	3.08														
G9	Sample 81	2	1	3	41080	36.96	3.07														
G9	Sample 81	2	1	4	46090	37	3.07														
G9	Sample 81	2	1	5	51080	36.96	3.07														
G9	Sample 81	2	1	6	56090	36.96	3.07														
G9	Sample 81	2	1	7	61080	37	3.07														
G9	Sample 81	2	1	8	66100	37	3.05														
G9	Sample 81	2	1	9	71100	36.96	3.07														
G9	Sample 81	2	1	10	76080	36.96	3.07														
G9	Sample 81	2	1	11	81080	36.96	3.06														
G9	Sample 81	2	1	12	86090	37	3.06														
G9	Sample 81	2	1	13	91080	37	3.06														
G9	Sample 81	2	1	14	96090	37	3.05														
G9	Sample 81	2	1	15	101090	36.96	3.06														
G10	Sample 82	2	1	1	31090	36.96	3.08														
G10	Sample 82	2	1	2	36080	36.96	3.08														
G10	Sample 82	2	1	3	41080	36.96	3.07														
G10	Sample 82	2	1	4	46090	37	3.08														
G10	Sample 82	2	1	5	51080	36.96	3.07														
G10	Sample 82	2	1	6	56090	36.96	3.08														
G10	Sample 82	2	1	7	61080	37	3.06														
G10	Sample 82	2	1	8	66100	37	3.06														
G10	Sample 82	2	1	9	71100	36.96	3.07														
G10	Sample 82	2	1	10	76080	36.96	3.06														
G10	Sample 82	2	1	11	81080	36.96	3.06														
G10	Sample 82	2	1	12	86090	37	3.06														
G10	Sample 82	2	1	13	91080	37	3.05														
G10	Sample 82	2	1	14	96090	37	3.05														
G10	Sample 82	2	1	15	101090	36.96	3.04														
G11	Sample 83	2	1	1	31090	36.96	3.4														
G11	Sample 83	2	1	2	36080	36.96	3.39														
G11	Sample 83	2	1	3	41080	36.96	3.38														
G11	Sample 83	2	1	4	46090	37	3.39														
G11	Sample 83	2	1	5	51080	36.96	3.38														
G11	Sample 83	2	1	6	56090	36.96	3.38														
G11	Sample 83	2	1	7	61080	37	3.37														
G11	Sample 83	2	1	8	66100	37	3.37														
G11	Sample 83	2	1	9	71100	36.96	3.38														
G11	Sample 83	2	1	10	76080	36.96	3.37														
G11	Sample 83	2	1	11	81080	36.96	3.37														
G11	Sample 83	2	1	12	86090	37	3.37														
G11	Sample 83	2	1	13	91080	37	3.37														
G11	Sample 83	2	1	14	96090	37	3.36														
G11	Sample 83	2	1	15	101090	36.96	3.36														
G12	Sample 84	2	1	1	31090	36.96	2.78														
G12	Sample 84	2	1	2	36080	36.96	2.78														
G12	Sample 84	2	1	3	41080	36.96	2.78														
G12	Sample 84	2	1	4	46090	37	2.78														
G12	Sample 84	2	1	5	51080	36.96	2.77														
G12	Sample 84	2	1	6	56090	36.96	2.77														
G12	Sample 84	2	1	7	61080	37	2.77														
G12	Sample 84	2	1	8	66100	37	2.76														
G12	Sample 84	2	1	9	71100	36.96	2.77														
G12	Sample 84	2	1	10	76080	36.96	2.77														
G12	Sample 84	2	1	11	81080	36.96	2.76														
G12	Sample 84	2	1	12	86090	37	2.76														
G12	Sample 84	2	1	13	91080	37	2.76														
G12	Sample 84	2	1	14	96090	37	2.76														
G12	Sample 84	2	1	15	101090	36.96	2.76														
H1	Sample 85	2	1	1	31090	36.96	1.45														
H1	Sample 85	2	1	2	36080	36.96	1.44														
H1	Sample 85	2	1	3	41080	36.96	1.44														
H1	Sample 85	2	1	4	46090	37	1.45														
H1	Sample 85	2	1	5	51080	36.96	1.43														
H1	Sample 85	2	1	6	56090	36.96	1.44														
H1	Sample 85	2	1	7	61080	37	1.44														
H1	Sample 85	2	1	8	66100	37	1.44														
H1	Sample 85	2	1	9	71100	36.96	1.44														
H1	Sample 85	2	1	10	76080	36.96	1.44														
H1	Sample 85	2	1	11	81080	36.96	1.43														
H1	Sample 85	2	1	12	86090	37	1.44														
H1	Sample 85	2	1	13	91080	37	1.44														
H1	Sample 85	2	1	14	96090	37	1.43														
H1	Sample 85	2	1	15	101090	36.96	1.43														
H2	Sample 86	2	1	1	31090	36.96	1.48														
H2	Sample 86	2	1	2	36080	36.96	1.48														
H2	Sample 86	2	1	3	41080	36.96	1.47														
H2	Sample 86	2	1	4	46090	37	1.47														
H2	Sample 86	2	1	5	51080	36.96	1.47														
H2	Sample 86	2	1	6	56090	36.96	1.47														
H2	Sample 86	2	1	7	61080	37	1.47														
H2	Sample 86	2	1	8	66100	37	1.47														
H2	Sample 86	2	1	9	71100	36.96	1.47														
H2	Sample 86	2	1	10	76080	36.96	1.47														
H2	Sample 86	2	1	11	81080	36.96	1.47														
H2	Sample 86	2	1	12	86090	37	1.47														
H2	Sample 86	2	1	13	91080	37	1.47														
H2	Sample 86	2	1	14	96090	37	1.47														
H2	Sample 86	2	1	15	101090	36.96	1.46														
H3	Sample 87	2	1	1	31090	36.96	1.6														
H3	Sample 87	2	1	2	36080	36.96	1.6														
H3	Sample 87	2	1	3	41080	36.96	1.59														
H3	Sample 87	2	1	4	46090	37	1.6														
H3	Sample 87	2	1	5	51080	36.96	1.6														
H3	Sample 87	2	1	6	56090	36.96	1.59														
H3	Sample 87	2	1	7	61080	37	1.6														
H3	Sample 87	2	1	8	66100	37	1.59														
H3	Sample 87	2	1	9	71100	36.96	1.6														
H3	Sample 87	2	1	10	76080	36.96	1.59														
H3	Sample 87	2	1	11	81080	36.96	1.59														
H3	Sample 87	2	1	12	86090	37	1.6														
H3	Sample 87	2	1	13	91080	37	1.59														
H3	Sample 87	2	1	14	96090	37	1.6														
H3	Sample 87	2	1	15	101090	36.96	1.59														
H4	Sample 88	2	1	1	31090	36.96	1.63														
H4	Sample 88	2	1	2	36080	36.96	1.63														
H4	Sample 88	2	1	3	41080	36.96	1.62														
H4	Sample 88	2	1	4	46090	37	1.63														
H4	Sample 88	2	1	5	51080	36.96	1.63														
H4	Sample 88	2	1	6	56090	36.96	1.63														
H4	Sample 88	2	1	7	61080	37	1.63														
H4	Sample 88	2	1	8	66100	37	1.62														
H4	Sample 88	2	1	9	71100	36.96	1.64														
H4	Sample 88	2	1	10	76080	36.96	1.63														
H4	Sample 88	2	1	11	81080	36.96	1.63														
H4	Sample 88	2	1	12	86090	37	1.63														
H4	Sample 88	2	1	13	91080	37	1.63														
H4	Sample 88	2	1	14	96090	37	1.63														
H4	Sample 88	2	1	15	101090	36.96	1.62														
H5	Sample 89	2	1	1	31090	36.96	2.95														
H5	Sample 89	2	1	2	36080	36.96	2.95														
H5	Sample 89	2	1	3	41080	36.96	2.94														
H5	Sample 89	2	1	4	46090	37	2.95														
H5	Sample 89	2	1	5	51080	36.96	2.94														
H5	Sample 89	2	1	6	56090	36.96	2.96														
H5	Sample 89	2	1	7	61080	37	2.94														
H5	Sample 89	2	1	8	66100	37	2.94														
H5	Sample 89	2	1	9	71100	36.96	2.95														
H5	Sample 89	2	1	10	76080	36.96	2.94														
H5	Sample 89	2	1	11	81080	36.96	2.95														
H5	Sample 89	2	1	12	86090	37	2.95														
H5	Sample 89	2	1	13	91080	37	2.94														
H5	Sample 89	2	1	14	96090	37	2.94														
H5	Sample 89	2	1	15	101090	36.96	2.94														
H6	Sample 90	2	1	1	31090	36.96	2.91														
H6	Sample 90	2	1	2	36080	36.96	2.9														
H6	Sample 90	2	1	3	41080	36.96	2.9														
H6	Sample 90	2	1	4	46090	37	2.9														
H6	Sample 90	2	1	5	51080	36.96	2.9														
H6	Sample 90	2	1	6	56090	36.96	2.9														
H6	Sample 90	2	1	7	61080	37	2.91														
H6	Sample 90	2	1	8	66100	37	2.89														
H6	Sample 90	2	1	9	71100	36.96	2.89														
H6	Sample 90	2	1	10	76080	36.96	2.9														
H6	Sample 90	2	1	11	81080	36.96	2.9														
H6	Sample 90	2	1	12	86090	37	2.91														
H6	Sample 90	2	1	13	91080	37	2.9														
H6	Sample 90	2	1	14	96090	37	2.9														
H6	Sample 90	2	1	15	101090	36.96	2.88														
H7	Sample 91	2	1	1	31090	36.96	2.92														
H7	Sample 91	2	1	2	36080	36.96	2.91														
H7	Sample 91	2	1	3	41080	36.96	2.9														
H7	Sample 91	2	1	4	46090	37	2.9														
H7	Sample 91	2	1	5	51080	36.96	2.9														
H7	Sample 91	2	1	6	56090	36.96	2.91														
H7	Sample 91	2	1	7	61080	37	2.9														
H7	Sample 91	2	1	8	66100	37	2.9														
H7	Sample 91	2	1	9	71100	36.96	2.9														
H7	Sample 91	2	1	10	76080	36.96	2.91														
H7	Sample 91	2	1	11	81080	36.96	2.9														
H7	Sample 91	2	1	12	86090	37	2.9														
H7	Sample 91	2	1	13	91080	37	2.9														
H7	Sample 91	2	1	14	96090	37	2.9														
H7	Sample 91	2	1	15	101090	36.96	2.9														
H8	Sample 92	2	1	1	31090	36.96	2.91														
H8	Sample 92	2	1	2	36080	36.96	2.91														
H8	Sample 92	2	1	3	41080	36.96	2.9														
H8	Sample 92	2	1	4	46090	37	2.9														
H8	Sample 92	2	1	5	51080	36.96	2.9														
H8	Sample 92	2	1	6	56090	36.96	2.91														
H8	Sample 92	2	1	7	61080	37	2.9														
H8	Sample 92	2	1	8	66100	37	2.89														
H8	Sample 92	2	1	9	71100	36.96	2.9														
H8	Sample 92	2	1	10	76080	36.96	2.89														
H8	Sample 92	2	1	11	81080	36.96	2.9														
H8	Sample 92	2	1	12	86090	37	2.89														
H8	Sample 92	2	1	13	91080	37	2.89														
H8	Sample 92	2	1	14	96090	37	2.89														
H8	Sample 92	2	1	15	101090	36.96	2.88														
H9	Sample 93	2	1	1	31090	36.96	2.98														
H9	Sample 93	2	1	2	36080	36.96	2.97														
H9	Sample 93	2	1	3	41080	36.96	2.97														
H9	Sample 93	2	1	4	46090	37	2.97														
H9	Sample 93	2	1	5	51080	36.96	2.97														
H9	Sample 93	2	1	6	56090	36.96	2.96														
H9	Sample 93	2	1	7	61080	37	2.97														
H9	Sample 93	2	1	8	66100	37	2.96														
H9	Sample 93	2	1	9	71100	36.96	2.97														
H9	Sample 93	2	1	10	76080	36.96	2.97														
H9	Sample 93	2	1	11	81080	36.96	2.97														
H9	Sample 93	2	1	12	86090	37	2.97														
H9	Sample 93	2	1	13	91080	37	2.97														
H9	Sample 93	2	1	14	96090	37	2.97														
H9	Sample 93	2	1	15	101090	36.96	2.97														
H10	Sample 94	2	1	1	31090	36.96	2.86														
H10	Sample 94	2	1	2	36080	36.96	2.85														
H10	Sample 94	2	1	3	41080	36.96	2.85														
H10	Sample 94	2	1	4	46090	37	2.85														
H10	Sample 94	2	1	5	51080	36.96	2.85														
H10	Sample 94	2	1	6	56090	36.96	2.85														
H10	Sample 94	2	1	7	61080	37	2.86														
H10	Sample 94	2	1	8	66100	37	2.84														
H10	Sample 94	2	1	9	71100	36.96	2.85														
H10	Sample 94	2	1	10	76080	36.96	2.84														
H10	Sample 94	2	1	11	81080	36.96	2.84														
H10	Sample 94	2	1	12	86090	37	2.85														
H10	Sample 94	2	1	13	91080	37	2.84														
H10	Sample 94	2	1	14	96090	37	2.84														
H10	Sample 94	2	1	15	101090	36.96	2.83														
H11	Sample 95	2	1	1	31090	36.96	3.15														
H11	Sample 95	2	1	2	36080	36.96	3.15														
H11	Sample 95	2	1	3	41080	36.96	3.15														
H11	Sample 95	2	1	4	46090	37	3.13														
H11	Sample 95	2	1	5	51080	36.96	3.14														
H11	Sample 95	2	1	6	56090	36.96	3.14														
H11	Sample 95	2	1	7	61080	37	3.14														
H11	Sample 95	2	1	8	66100	37	3.13														
H11	Sample 95	2	1	9	71100	36.96	3.13														
H11	Sample 95	2	1	10	76080	36.96	3.14														
H11	Sample 95	2	1	11	81080	36.96	3.13														
H11	Sample 95	2	1	12	86090	37	3.13														
H11	Sample 95	2	1	13	91080	37	3.14														
H11	Sample 95	2	1	14	96090	37	3.14														
H11	Sample 95	2	1	15	101090	36.96	3.13														
H12	Sample 96	2	1	1	31090	36.96	2.81														
H12	Sample 96	2	1	2	36080	36.96	2.8														
H12	Sample 96	2	1	3	41080	36.96	2.79														
H12	Sample 96	2	1	4	46090	37	2.79														
H12	Sample 96	2	1	5	51080	36.96	2.8														
H12	Sample 96	2	1	6	56090	36.96	2.8														
H12	Sample 96	2	1	7	61080	37	2.8														
H12	Sample 96	2	1	8	66100	37	2.79														
H12	Sample 96	2	1	9	71100	36.96	2.8														
H12	Sample 96	2	1	10	76080	36.96	2.8														
H12	Sample 96	2	1	11	81080	36.96	2.8														
H12	Sample 96	2	1	12	86090	37	2.8														
H12	Sample 96	2	1	13	91080	37	2.79														
H12	Sample 96	2	1	14	96090	37	2.79														
H12	Sample 96	2	1	15	101090	36.96	2.79														
