pool,sample_id,major_peak_size,major_peak_height,minor_peak_size,minor_peak_height,peak_ratio,n_peaks,microsat_kbp,fluorophore,product_bp,plate,well,extraction_id,set_type,district,province,carrier_A724E
1,8013470,135.44,7375.0,,,,1,15.0,HEX,150,C02,A3,Z168,representative,chipata,eastern,False
1,8013480,135.45,8012.0,,,,1,15.0,HEX,150,C02,F2,Z163,representative,chipata,eastern,False
1,8013488,135.38,1984.0,,,,1,15.0,HEX,150,C02,B3,Z170,representative,chipata,eastern,False
1,8013943,148.41,3409.0,140.0,653.0,0.19155177471399237,2,15.0,HEX,150,C02,A5,Z201,representative,vubwi,eastern,False
1,8013952,135.39,4694.0,128.27,1712.0,0.36472092032381764,2,15.0,HEX,150,C02,B5,Z204,representative,vubwi,eastern,False
1,8019451,135.42,6145.0,128.29,2556.0,0.4159479251423922,2,15.0,HEX,150,C02,B10,Z276,clonal,kasempa,northwestern,False
1,8021027,135.46,5730.0,127.65,2369.0,0.41343804537521817,2,15.0,HEX,150,C02,D10,Z280,representative,kasempa,northwestern,False
1,8021948,310.24,615.0,,,,1,15.0,HEX,150,C02,E4,Z190,representative,kaoma,western,False
1,8021950,310.14,704.0,,,,1,15.0,HEX,150,C02,B4,Z186,clonal,kaoma,western,False
1,8022891,,,,,,0,15.0,HEX,150,C02,D1,Z146,representative,chipangali,eastern,False
1,8023230,135.52,570.0,132.44,446.0,0.7824561403508772,3,15.0,HEX,150,C02,B2,Z156,representative,kasempa,northwestern,True
1,8023249,310.21,658.0,,,,1,15.0,HEX,150,C02,D3,Z172,representative,solwezi,northwestern,False
1,8023285,310.2,648.0,135.4,241.0,0.37191358024691357,2,15.0,HEX,150,C02,C3,Z171,representative,solwezi,northwestern,False
1,8023300,142.04,1935.0,310.3,340.0,0.17571059431524547,2,15.0,HEX,150,C02,A2,Z153,representative,mushindano,northwestern,False
1,8023302,138.46,5011.0,130.35,1165.0,0.23248852524446217,2,15.0,HEX,150,C02,E3,Z177,representative,mushindano,northwestern,False
1,8023322,135.42,6247.0,128.06,2706.0,0.4331679206018889,2,15.0,HEX,150,C02,B6,Z223,representative,manyinga,northwestern,True
1,8023331,135.46,538.0,310.28,318.0,0.5910780669144982,2,15.0,HEX,150,C02,D6,Z228,representative,manyinga,northwestern,True
1,8023417,135.45,4980.0,127.72,2315.0,0.464859437751004,2,15.0,HEX,150,C02,G9,Z270,representative,kabompo,northwestern,True
1,8023419,135.45,5183.0,127.91,1953.0,0.3768087979934401,2,15.0,HEX,150,C02,A6,Z220,representative,kabompo,northwestern,True
1,8023427,135.42,4914.0,127.67,1440.0,0.29304029304029305,2,15.0,HEX,150,C02,F3,Z180,representative,kabompo,northwestern,True
1,8023432,141.75,6392.0,,,,1,15.0,HEX,150,C02,A4,Z185,clonal,kabompo,northwestern,False
1,8023436,129.26,6853.0,122.31,3060.0,0.446519772362469,2,15.0,HEX,150,C02,C4,Z187,clonal,kabompo,northwestern,False
1,8023437,135.43,7178.0,127.49,1754.0,0.24435775982167734,2,15.0,HEX,150,C02,H3,Z184,representative,kabompo,northwestern,True
1,8023438,135.56,648.0,310.24,409.0,0.6311728395061729,2,15.0,HEX,150,C02,G3,Z182,representative,kabompo,northwestern,True
1,8023440,135.51,5245.0,127.65,2175.0,0.41468064823641565,2,15.0,HEX,150,C02,H5,Z218,representative,kabompo,northwestern,True
1,8023441,135.46,904.0,310.3,453.0,0.5011061946902655,2,15.0,HEX,150,C02,D4,Z188,representative,kabompo,northwestern,False
1,8023974,135.41,5661.0,128.12,2866.0,0.5062709768592122,2,15.0,HEX,150,C02,C10,Z279,representative,kasempa,northwestern,False
1,8033123,135.4,6413.0,128.4,2877.0,0.4486199906440044,2,15.0,HEX,150,C02,C5,Z205,representative,chipangali,eastern,False
1,8033127,138.54,4284.0,130.41,1291.0,0.30135387488328663,2,15.0,HEX,150,C02,E5,Z207,representative,chipangali,eastern,False
1,8033128,135.37,5174.0,127.7,2332.0,0.45071511403169695,2,15.0,HEX,150,C02,D5,Z206,representative,chipangali,eastern,False
1,8033185,135.42,971.0,310.21,157.0,0.16168898043254376,2,15.0,HEX,150,C02,F5,Z208,representative,chipangali,eastern,False
1,8034013,129.31,4009.0,,,,1,15.0,HEX,150,C02,G6,Z231,representative,sesheke,western,False
1,8034018,141.72,3330.0,132.76,716.0,0.21501501501501502,2,15.0,HEX,150,C02,F6,Z230,clonal,sesheke,western,False
2,1012412,200.53,1516.0,,,,1,-31.9,FAM,209,C02,E10,Z281,clonal,zambezi,northwestern,True
2,1012423,210.45,3863.0,,,,1,-31.9,FAM,209,C02,E6,Z229,clonal,mufumbwe,northwestern,False
2,1012427,198.51,3223.0,,,,1,-31.9,FAM,209,C02,E8,Z253,representative,mufumbwe,northwestern,False
2,1012431,204.41,1597.0,,,,1,-31.9,FAM,209,C02,H7,Z244,representative,mufumbwe,northwestern,False
2,1012434,200.39,5832.0,,,,1,-31.9,FAM,209,C02,A8,Z246,representative,mufumbwe,northwestern,True
2,1012438,202.33,5948.0,,,,1,-31.9,FAM,209,C02,B8,Z249,representative,mufumbwe,northwestern,False
2,1012443,200.47,6273.0,,,,1,-31.9,FAM,209,C02,C8,Z250,clonal,mufumbwe,northwestern,False
2,1012444,200.46,3653.0,,,,1,-31.9,FAM,209,C02,D8,Z251,clonal,mufumbwe,northwestern,True
2,1012449,214.43,5384.0,,,,1,-31.9,FAM,209,C02,G7,Z243,representative,mufumbwe,northwestern,True
2,1012540,200.47,546.0,,,,1,-31.9,FAM,209,C02,F7,Z242,representative,zambezi,northwestern,False
2,1012543,198.46,7695.0,,,,1,-31.9,FAM,209,C02,C7,Z239,clonal,zambezi,northwestern,False
2,1012544,200.53,580.0,,,,1,-31.9,FAM,209,C02,F10,Z283,representative,zambezi,northwestern,True
2,1012552,200.38,7480.0,,,,1,-31.9,FAM,209,C02,D7,Z240,clonal,zambezi,northwestern,True
2,1012559,198.44,316.0,202.35,173.0,0.5474683544303798,2,-31.9,FAM,209,C02,E7,Z241,clonal,zambezi,northwestern,False
2,1040820,200.39,6999.0,,,,1,-31.9,FAM,209,C02,C6,Z227,representative,manyinga,northwestern,True
2,1045436,200.46,2543.0,210.48,396.0,0.15572158867479355,2,-31.9,FAM,209,C02,G5,Z212,clonal,sesheke,western,False
2,1045447,204.57,3826.0,,,,1,-31.9,FAM,209,C02,C2,Z157,clonal,sesheke,western,False
2,1046717,200.52,6575.0,,,,1,-31.9,FAM,209,C02,H6,Z234,clonal,luampa,western,True
2,1046736,208.33,369.0,,,,1,-31.9,FAM,209,C02,B7,Z238,representative,luampa,western,False
2,1046791,190.64,8055.0,,,,1,-31.9,FAM,209,C02,G8,Z257,clonal,kalabo,western,True
2,1046798,198.51,1950.0,,,,1,-31.9,FAM,209,C02,F8,Z255,clonal,kalabo,western,False
2,1046802,196.66,3189.0,,,,1,-31.9,FAM,209,C02,H8,Z259,clonal,kalabo,western,False
2,2033430,212.56,4329.0,,,,1,-31.9,FAM,209,C02,D2,Z159,representative,sesheke,western,False
2,5053699,200.45,1288.0,,,,1,-31.9,FAM,209,C02,E9,Z265,representative,sikongo,western,True
2,5053700,212.34,3608.0,,,,1,-31.9,FAM,209,C02,A7,Z235,representative,sikongo,western,False
2,5053708,,,,,,0,-31.9,FAM,209,C02,D9,Z264,representative,sikongo,western,True
2,5053711,200.39,4775.0,,,,1,-31.9,FAM,209,C02,B9,Z262,clonal,sikongo,western,True
2,5053713,210.36,3929.0,,,,1,-31.9,FAM,209,C02,C9,Z263,representative,sikongo,western,False
2,5053716,206.34,3521.0,,,,1,-31.9,FAM,209,C02,A9,Z260,clonal,sikongo,western,False
2,5053732,200.46,1694.0,,,,1,-31.9,FAM,209,C02,F9,Z267,representative,sikongo,western,True
2,5053831,202.4,4755.0,,,,1,-31.9,FAM,209,C02,A10,Z274,clonal,solwezi,northwestern,False
2,5053835,200.53,5742.0,,,,1,-31.9,FAM,209,C02,G10,Z284,clonal,solwezi,northwestern,False
2,5053836,200.53,7465.0,,,,1,-31.9,FAM,209,C02,F4,Z196,representative,solwezi,northwestern,True
2,5053842,208.44,3647.0,,,,1,-31.9,FAM,209,C02,H9,Z272,representative,solwezi,northwestern,False
2,8010689,206.66,59.0,,,,1,-31.9,FAM,209,C02,H1,Z152,representative,chipata,eastern,False
2,8010700,200.6,6528.0,,,,1,-31.9,FAM,209,C02,G1,Z151,representative,chipata,eastern,False
2,8010709,,,,,,0,-31.9,FAM,209,C02,F1,Z150,representative,chipata,eastern,False
2,8010711,200.59,7610.0,,,,1,-31.9,FAM,209,C02,E1,Z149,representative,chipata,eastern,False
2,8012469,192.65,7884.0,,,,1,-31.9,FAM,209,C02,G4,Z199,representative,vubwi,eastern,False
2,8012489,198.48,7515.0,,,,1,-31.9,FAM,209,C02,H4,Z200,representative,vubwi,eastern,False
2,8013425,202.6,7521.0,,,,1,-31.9,FAM,209,C02,G2,Z165,representative,chipata,eastern,False
2,8013449,210.61,6884.0,,,,1,-31.9,FAM,209,C02,H2,Z167,representative,chipata,eastern,False
2,8013460,208.53,7303.0,,,,1,-31.9,FAM,209,C02,E2,Z162,representative,chipata,eastern,False
2,8013470,224.33,3266.0,222.37,3074.0,0.9412124923453766,2,-31.9,FAM,209,C02,A3,Z168,representative,chipata,eastern,False
2,8013480,198.69,7711.0,,,,1,-31.9,FAM,209,C02,F2,Z163,representative,chipata,eastern,False
2,8013488,210.36,2015.0,,,,1,-31.9,FAM,209,C02,B3,Z170,representative,chipata,eastern,False
2,8013943,198.48,5389.0,,,,1,-31.9,FAM,209,C02,A5,Z201,representative,vubwi,eastern,False
2,8013952,214.34,3340.0,,,,1,-31.9,FAM,209,C02,B5,Z204,representative,vubwi,eastern,False
2,8019451,198.48,6516.0,,,,1,-31.9,FAM,209,C02,B10,Z276,clonal,kasempa,northwestern,False
2,8021027,206.4,4322.0,,,,1,-31.9,FAM,209,C02,D10,Z280,representative,kasempa,northwestern,False
2,8021948,,,,,,0,-31.9,FAM,209,C02,E4,Z190,representative,kaoma,western,False
2,8021950,210.33,519.0,,,,1,-31.9,FAM,209,C02,B4,Z186,clonal,kaoma,western,False
2,8022891,,,,,,0,-31.9,FAM,209,C02,D1,Z146,representative,chipangali,eastern,False
2,8023230,200.53,1242.0,170.51,571.0,0.45974235104669886,2,-31.9,FAM,209,C02,B2,Z156,representative,kasempa,northwestern,True
2,8023249,198.5,1736.0,,,,1,-31.9,FAM,209,C02,D3,Z172,representative,solwezi,northwestern,False
2,8023285,202.43,2455.0,,,,1,-31.9,FAM,209,C02,C3,Z171,representative,solwezi,northwestern,False
2,8023300,214.51,668.0,,,,1,-31.9,FAM,209,C02,A2,Z153,representative,mushindano,northwestern,False
2,8023302,222.39,3524.0,,,,1,-31.9,FAM,209,C02,E3,Z177,representative,mushindano,northwestern,False
2,8023322,214.37,4959.0,,,,1,-31.9,FAM,209,C02,B6,Z223,representative,manyinga,northwestern,True
2,8023331,,,,,,0,-31.9,FAM,209,C02,D6,Z228,representative,manyinga,northwestern,True
2,8023417,200.46,6334.0,,,,1,-31.9,FAM,209,C02,G9,Z270,representative,kabompo,northwestern,True
2,8023419,204.42,5308.0,,,,1,-31.9,FAM,209,C02,A6,Z220,representative,kabompo,northwestern,True
2,8023427,200.47,6342.0,,,,1,-31.9,FAM,209,C02,F3,Z180,representative,kabompo,northwestern,True
2,8023432,188.58,8267.0,,,,1,-31.9,FAM,209,C02,A4,Z185,clonal,kabompo,northwestern,False
2,8023436,210.42,5160.0,,,,1,-31.9,FAM,209,C02,C4,Z187,clonal,kabompo,northwestern,False
2,8023437,200.46,7488.0,,,,1,-31.9,FAM,209,C02,H3,Z184,representative,kabompo,northwestern,True
2,8023438,200.54,3317.0,,,,1,-31.9,FAM,209,C02,G3,Z182,representative,kabompo,northwestern,True
2,8023440,200.53,5763.0,,,,1,-31.9,FAM,209,C02,H5,Z218,representative,kabompo,northwestern,True
2,8023441,198.5,1973.0,,,,1,-31.9,FAM,209,C02,D4,Z188,representative,kabompo,northwestern,False
2,8023974,200.39,6767.0,,,,1,-31.9,FAM,209,C02,C10,Z279,representative,kasempa,northwestern,False
2,8033123,226.3,1757.0,228.3,1738.0,0.9891861126920888,2,-31.9,FAM,209,C02,C5,Z205,representative,chipangali,eastern,False
2,8033127,210.37,3550.0,,,,1,-31.9,FAM,209,C02,E5,Z207,representative,chipangali,eastern,False
2,8033128,206.39,4495.0,,,,1,-31.9,FAM,209,C02,D5,Z206,representative,chipangali,eastern,False
2,8033185,202.42,246.0,,,,1,-31.9,FAM,209,C02,F5,Z208,representative,chipangali,eastern,False
2,8034013,190.59,8030.0,,,,1,-31.9,FAM,209,C02,G6,Z231,representative,sesheke,western,False
2,8034018,204.49,3838.0,,,,1,-31.9,FAM,209,C02,F6,Z230,clonal,sesheke,western,False
2,1012412,231.49,2348.0,,,,1,72.3,HEX,240,C02,E10,Z281,clonal,zambezi,northwestern,True
2,1012423,241.55,2904.0,,,,1,72.3,HEX,240,C02,E6,Z229,clonal,mufumbwe,northwestern,False
2,1012427,229.49,3079.0,,,,1,72.3,HEX,240,C02,E8,Z253,representative,mufumbwe,northwestern,False
2,1012431,235.45,1553.0,,,,1,72.3,HEX,240,C02,H7,Z244,representative,mufumbwe,northwestern,False
2,1012434,241.37,3278.0,,,,1,72.3,HEX,240,C02,A8,Z246,representative,mufumbwe,northwestern,True
2,1012438,227.36,5712.0,,,,1,72.3,HEX,240,C02,B8,Z249,representative,mufumbwe,northwestern,False
2,1012443,227.44,5038.0,,,,1,72.3,HEX,240,C02,C8,Z250,clonal,mufumbwe,northwestern,False
2,1012444,241.51,2449.0,,,,1,72.3,HEX,240,C02,D8,Z251,clonal,mufumbwe,northwestern,True
2,1012449,241.48,4264.0,,,,1,72.3,HEX,240,C02,G7,Z243,representative,mufumbwe,northwestern,True
2,1012540,239.43,1202.0,,,,1,72.3,HEX,240,C02,F7,Z242,representative,zambezi,northwestern,False
2,1012543,231.39,5791.0,,,,1,72.3,HEX,240,C02,C7,Z239,clonal,zambezi,northwestern,False
2,1012544,231.49,1743.0,,,,1,72.3,HEX,240,C02,F10,Z283,representative,zambezi,northwestern,True
2,1012552,227.4,5784.0,,,,1,72.3,HEX,240,C02,D7,Z240,clonal,zambezi,northwestern,True
2,1012559,251.46,608.0,,,,1,72.3,HEX,240,C02,E7,Z241,clonal,zambezi,northwestern,False
2,1040820,227.36,5650.0,,,,1,72.3,HEX,240,C02,C6,Z227,representative,manyinga,northwestern,True
2,1045436,241.46,1272.0,233.37,662.0,0.5204402515723271,2,72.3,HEX,240,C02,G5,Z212,clonal,sesheke,western,False
2,1045447,225.57,4887.0,,,,1,72.3,HEX,240,C02,C2,Z157,clonal,sesheke,western,False
2,1046717,241.57,3121.0,,,,1,72.3,HEX,240,C02,H6,Z234,clonal,luampa,western,True
2,1046736,235.43,1629.0,243.47,132.0,0.08103130755064457,2,72.3,HEX,240,C02,B7,Z238,representative,luampa,western,False
2,1046791,231.49,4909.0,,,,1,72.3,HEX,240,C02,G8,Z257,clonal,kalabo,western,True
2,1046798,249.51,2978.0,,,,1,72.3,HEX,240,C02,F8,Z255,clonal,kalabo,western,False
2,1046802,231.55,2691.0,,,,1,72.3,HEX,240,C02,H8,Z259,clonal,kalabo,western,False
2,2033430,231.6,4861.0,,,,1,72.3,HEX,240,C02,D2,Z159,representative,sesheke,western,False
2,5053699,229.37,1874.0,,,,1,72.3,HEX,240,C02,E9,Z265,representative,sikongo,western,True
2,5053700,231.39,3722.0,,,,1,72.3,HEX,240,C02,A7,Z235,representative,sikongo,western,False
2,5053708,229.37,258.0,235.46,223.0,0.8643410852713178,2,72.3,HEX,240,C02,D9,Z264,representative,sikongo,western,True
2,5053711,241.4,3022.0,,,,1,72.3,HEX,240,C02,B9,Z262,clonal,sikongo,western,True
2,5053713,245.43,3123.0,,,,1,72.3,HEX,240,C02,C9,Z263,representative,sikongo,western,False
2,5053716,243.39,2424.0,,,,1,72.3,HEX,240,C02,A9,Z260,clonal,sikongo,western,False
2,5053732,241.44,1707.0,,,,1,72.3,HEX,240,C02,F9,Z267,representative,sikongo,western,True
2,5053831,233.45,3718.0,,,,1,72.3,HEX,240,C02,A10,Z274,clonal,solwezi,northwestern,False
2,5053835,229.48,4901.0,,,,1,72.3,HEX,240,C02,G10,Z284,clonal,solwezi,northwestern,False
2,5053836,241.51,3754.0,,,,1,72.3,HEX,240,C02,F4,Z196,representative,solwezi,northwestern,True
2,5053842,229.46,3735.0,,,,1,72.3,HEX,240,C02,H9,Z272,representative,solwezi,northwestern,False
2,8010689,233.66,189.0,236.64,130.0,0.6878306878306878,2,72.3,HEX,240,C02,H1,Z152,representative,chipata,eastern,False
2,8010700,229.66,4541.0,,,,1,72.3,HEX,240,C02,G1,Z151,representative,chipata,eastern,False
2,8010709,249.75,173.0,,,,1,72.3,HEX,240,C02,F1,Z150,representative,chipata,eastern,False
2,8010711,225.6,7387.0,,,,1,72.3,HEX,240,C02,E1,Z149,representative,chipata,eastern,False
2,8012469,233.53,5116.0,,,,1,72.3,HEX,240,C02,G4,Z199,representative,vubwi,eastern,False
2,8012489,233.56,5992.0,,,,1,72.3,HEX,240,C02,H4,Z200,representative,vubwi,eastern,False
2,8013425,225.67,7535.0,,,,1,72.3,HEX,240,C02,G2,Z165,representative,chipata,eastern,False
2,8013449,227.66,7466.0,,,,1,72.3,HEX,240,C02,H2,Z167,representative,chipata,eastern,False
2,8013460,233.67,6523.0,243.64,886.0,0.13582707343246972,2,72.3,HEX,240,C02,E2,Z162,representative,chipata,eastern,False
2,8013470,231.42,4954.0,,,,1,72.3,HEX,240,C02,A3,Z168,representative,chipata,eastern,False
2,8013480,235.71,5497.0,,,,1,72.3,HEX,240,C02,F2,Z163,representative,chipata,eastern,False
2,8013488,239.36,2211.0,,,,1,72.3,HEX,240,C02,B3,Z170,representative,chipata,eastern,False
2,8013943,225.39,3949.0,,,,1,72.3,HEX,240,C02,A5,Z201,representative,vubwi,eastern,False
2,8013952,241.43,3041.0,,,,1,72.3,HEX,240,C02,B5,Z204,representative,vubwi,eastern,False
2,8019451,241.45,4229.0,,,,1,72.3,HEX,240,C02,B10,Z276,clonal,kasempa,northwestern,False
2,8021027,243.51,3059.0,,,,1,72.3,HEX,240,C02,D10,Z280,representative,kasempa,northwestern,False
2,8021948,352.28,223.0,,,,1,72.3,HEX,240,C02,E4,Z190,representative,kaoma,western,False
2,8021950,231.43,992.0,243.47,453.0,0.4566532258064516,2,72.3,HEX,240,C02,B4,Z186,clonal,kaoma,western,False
2,8022891,229.62,264.0,,,,1,72.3,HEX,240,C02,D1,Z146,representative,chipangali,eastern,False
2,8023230,229.55,1467.0,235.54,769.0,0.5241990456714383,2,72.3,HEX,240,C02,B2,Z156,representative,kasempa,northwestern,True
2,8023249,253.51,1183.0,,,,1,72.3,HEX,240,C02,D3,Z172,representative,solwezi,northwestern,False
2,8023285,249.51,1691.0,,,,1,72.3,HEX,240,C02,C3,Z171,representative,solwezi,northwestern,False
2,8023300,229.61,2015.0,,,,1,72.3,HEX,240,C02,A2,Z153,representative,mushindano,northwestern,False
2,8023302,229.45,5654.0,,,,1,72.3,HEX,240,C02,E3,Z177,representative,mushindano,northwestern,False
2,8023322,225.47,7143.0,,,,1,72.3,HEX,240,C02,B6,Z223,representative,manyinga,northwestern,True
2,8023331,239.55,209.0,241.51,133.0,0.6363636363636364,2,72.3,HEX,240,C02,D6,Z228,representative,manyinga,northwestern,True
2,8023417,225.41,5342.0,,,,1,72.3,HEX,240,C02,G9,Z270,representative,kabompo,northwestern,True
2,8023419,241.4,3451.0,,,,1,72.3,HEX,240,C02,A6,Z220,representative,kabompo,northwestern,True
2,8023427,241.49,3401.0,,,,1,72.3,HEX,240,C02,F3,Z180,representative,kabompo,northwestern,True
2,8023432,231.48,4860.0,,,,1,72.3,HEX,240,C02,A4,Z185,clonal,kabompo,northwestern,False
2,8023436,245.47,3658.0,,,,1,72.3,HEX,240,C02,C4,Z187,clonal,kabompo,northwestern,False
2,8023437,227.46,6169.0,,,,1,72.3,HEX,240,C02,H3,Z184,representative,kabompo,northwestern,True
2,8023438,241.58,2404.0,,,,1,72.3,HEX,240,C02,G3,Z182,representative,kabompo,northwestern,True
2,8023440,227.51,4587.0,,,,1,72.3,HEX,240,C02,H5,Z218,representative,kabompo,northwestern,True
2,8023441,231.47,2237.0,,,,1,72.3,HEX,240,C02,D4,Z188,representative,kabompo,northwestern,False
2,8023974,245.43,3781.0,,,,1,72.3,HEX,240,C02,C10,Z279,representative,kasempa,northwestern,False
2,8033123,227.34,5696.0,,,,1,72.3,HEX,240,C02,C5,Z205,representative,chipangali,eastern,False
2,8033127,259.5,1991.0,261.55,900.0,0.45203415369161226,2,72.3,HEX,240,C02,E5,Z207,representative,chipangali,eastern,False
2,8033128,241.48,3358.0,,,,1,72.3,HEX,240,C02,D5,Z206,representative,chipangali,eastern,False
2,8033185,237.47,716.0,229.43,266.0,0.3715083798882682,2,72.3,HEX,240,C02,F5,Z208,representative,chipangali,eastern,False
2,8034013,241.53,3999.0,,,,1,72.3,HEX,240,C02,G6,Z231,representative,sesheke,western,False
2,8034018,229.46,4037.0,,,,1,72.3,HEX,240,C02,F6,Z230,clonal,sesheke,western,False
3,1012412,153.15,2321.0,,,,1,-3.7,FAM,164,C02,E10,Z281,clonal,zambezi,northwestern,True
3,1012423,161.52,3729.0,,,,1,-3.7,FAM,164,C02,E6,Z229,clonal,mufumbwe,northwestern,False
3,1012427,151.0,3119.0,,,,1,-3.7,FAM,164,C02,E8,Z253,representative,mufumbwe,northwestern,False
3,1012431,161.5,1020.0,,,,1,-3.7,FAM,164,C02,H7,Z244,representative,mufumbwe,northwestern,False
3,1012434,153.06,4575.0,,,,1,-3.7,FAM,164,C02,A8,Z246,representative,mufumbwe,northwestern,True
3,1012438,151.0,5050.0,,,,1,-3.7,FAM,164,C02,B8,Z249,representative,mufumbwe,northwestern,False
3,1012443,152.09,4128.0,,,,1,-3.7,FAM,164,C02,C8,Z250,clonal,mufumbwe,northwestern,False
3,1012444,153.17,2811.0,,,,1,-3.7,FAM,164,C02,D8,Z251,clonal,mufumbwe,northwestern,True
3,1012449,153.08,4031.0,,,,1,-3.7,FAM,164,C02,G7,Z243,representative,mufumbwe,northwestern,True
3,1012540,144.41,2435.0,,,,1,-3.7,FAM,164,C02,F7,Z242,representative,zambezi,northwestern,False
3,1012543,146.65,5907.0,,,,1,-3.7,FAM,164,C02,C7,Z239,clonal,zambezi,northwestern,False
3,1012544,153.17,1230.0,,,,1,-3.7,FAM,164,C02,F10,Z283,representative,zambezi,northwestern,True
3,1012552,153.15,4457.0,,,,1,-3.7,FAM,164,C02,D7,Z240,clonal,zambezi,northwestern,True
3,1012559,144.46,866.0,151.08,463.0,0.5346420323325635,4,-3.7,FAM,164,C02,E7,Z241,clonal,zambezi,northwestern,False
3,1040820,153.09,5695.0,,,,1,-3.7,FAM,164,C02,C6,Z227,representative,manyinga,northwestern,True
3,1045436,153.15,2352.0,163.5,370.0,0.15731292517006804,2,-3.7,FAM,164,C02,G5,Z212,clonal,sesheke,western,False
3,1045447,146.82,5205.0,,,,1,-3.7,FAM,164,C02,C2,Z157,clonal,sesheke,western,False
3,1046717,153.18,4061.0,,,,1,-3.7,FAM,164,C02,H6,Z234,clonal,luampa,western,True
3,1046736,148.88,1192.0,166.22,329.0,0.276006711409396,2,-3.7,FAM,164,C02,B7,Z238,representative,luampa,western,False
3,1046791,153.14,4144.0,,,,1,-3.7,FAM,164,C02,G8,Z257,clonal,kalabo,western,True
3,1046798,144.5,4560.0,,,,1,-3.7,FAM,164,C02,F8,Z255,clonal,kalabo,western,False
3,1046802,148.98,3688.0,,,,1,-3.7,FAM,164,C02,H8,Z259,clonal,kalabo,western,False
3,2033430,149.08,7532.0,,,,1,-3.7,FAM,164,C02,D2,Z159,representative,sesheke,western,False
3,5053699,153.15,913.0,,,,1,-3.7,FAM,164,C02,E9,Z265,representative,sikongo,western,True
3,5053700,148.9,5599.0,,,,1,-3.7,FAM,164,C02,A7,Z235,representative,sikongo,western,False
3,5053708,166.13,162.0,,,,1,-3.7,FAM,164,C02,D9,Z264,representative,sikongo,western,True
3,5053711,153.15,3599.0,,,,1,-3.7,FAM,164,C02,B9,Z262,clonal,sikongo,western,True
3,5053713,146.65,4238.0,,,,1,-3.7,FAM,164,C02,C9,Z263,representative,sikongo,western,False
3,5053716,144.45,4842.0,,,,1,-3.7,FAM,164,C02,A9,Z260,clonal,sikongo,western,False
3,5053732,153.17,1859.0,,,,1,-3.7,FAM,164,C02,F9,Z267,representative,sikongo,western,True
3,5053831,163.48,3269.0,,,,1,-3.7,FAM,164,C02,A10,Z274,clonal,solwezi,northwestern,False
3,5053835,144.45,4813.0,,,,1,-3.7,FAM,164,C02,G10,Z284,clonal,solwezi,northwestern,False
3,5053836,153.14,5835.0,,,,1,-3.7,FAM,164,C02,F4,Z196,representative,solwezi,northwestern,True
3,5053842,161.51,3086.0,,,,1,-3.7,FAM,164,C02,H9,Z272,representative,solwezi,northwestern,False
3,8010689,149.1,506.0,154.13,113.0,0.22332015810276679,2,-3.7,FAM,164,C02,H1,Z152,representative,chipata,eastern,False
3,8010700,155.55,7212.0,,,,1,-3.7,FAM,164,C02,G1,Z151,representative,chipata,eastern,False
3,8010709,151.36,802.0,180.86,208.0,0.2593516209476309,3,-3.7,FAM,164,C02,F1,Z150,representative,chipata,eastern,False
3,8010711,149.09,7920.0,,,,1,-3.7,FAM,164,C02,E1,Z149,representative,chipata,eastern,False
3,8012469,144.45,7013.0,,,,1,-3.7,FAM,164,C02,G4,Z199,representative,vubwi,eastern,False
3,8012489,148.91,6918.0,,,,1,-3.7,FAM,164,C02,H4,Z200,representative,vubwi,eastern,False
3,8013425,167.83,5564.0,,,,1,-3.7,FAM,164,C02,G2,Z165,representative,chipata,eastern,False
3,8013449,149.11,7616.0,,,,1,-3.7,FAM,164,C02,H2,Z167,representative,chipata,eastern,False
3,8013460,151.2,7858.0,155.55,1496.0,0.19037923135657928,2,-3.7,FAM,164,C02,E2,Z162,representative,chipata,eastern,False
3,8013470,153.2,7029.0,,,,1,-3.7,FAM,164,C02,A3,Z168,representative,chipata,eastern,False
3,8013480,149.09,7752.0,,,,1,-3.7,FAM,164,C02,F2,Z163,representative,chipata,eastern,False
3,8013488,151.0,3512.0,179.29,292.0,0.08314350797266515,2,-3.7,FAM,164,C02,B3,Z170,representative,chipata,eastern,False
3,8013943,146.69,5772.0,,,,1,-3.7,FAM,164,C02,A5,Z201,representative,vubwi,eastern,False
3,8013952,151.0,4699.0,,,,1,-3.7,FAM,164,C02,B5,Z204,representative,vubwi,eastern,False
3,8019451,146.65,5463.0,,,,1,-3.7,FAM,164,C02,B10,Z276,clonal,kasempa,northwestern,False
3,8021027,148.87,4669.0,,,,1,-3.7,FAM,164,C02,D10,Z280,representative,kasempa,northwestern,False
3,8021948,,,,,,0,-3.7,FAM,164,C02,E4,Z190,representative,kaoma,western,False
3,8021950,,,,,,0,-3.7,FAM,164,C02,B4,Z186,clonal,kaoma,western,False
3,8022891,,,,,,0,-3.7,FAM,164,C02,D1,Z146,representative,chipangali,eastern,False
3,8023230,153.36,1793.0,166.45,260.0,0.14500836586726157,2,-3.7,FAM,164,C02,B2,Z156,representative,kasempa,northwestern,True
3,8023249,148.89,708.0,166.35,211.0,0.2980225988700565,3,-3.7,FAM,164,C02,D3,Z172,representative,solwezi,northwestern,False
3,8023285,152.16,1102.0,166.2,158.0,0.14337568058076225,2,-3.7,FAM,164,C02,C3,Z171,representative,solwezi,northwestern,False
3,8023300,146.88,3881.0,,,,1,-3.7,FAM,164,C02,A2,Z153,representative,mushindano,northwestern,False
